leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,SC BASTIA,3,1,0,0,0,0,0
2,RENNES,3,1,0,1,3,3,0
3,SC BASTIA,6,2,0,1,2,1,1
4,LOSC,7,2,1,1,3,2,1
5,OGC NICE,8,2,2,1,6,7,-1
6,OL,10,3,1,2,11,5,6
7,SC BASTIA,11,3,2,2,5,6,-1
8,SC BASTIA,12,3,3,2,7,8,-1
9,ASSE,13,4,1,4,12,11,1
10,SC BASTIA,15,4,3,3,11,13,-2
11,OGC NICE,17,5,2,4,12,11,1
12,RENNES,17,4,5,3,16,12,4
13,OL,18,5,3,5,19,16,3
14,OL,19,5,4,5,20,17,3
15,BORDEAUX,21,5,6,4,21,18,3
16,FC NANTES,23,7,2,7,19,13,6
17,SC BASTIA,26,7,5,5,20,22,-2
18,FC LORIENT,26,8,2,8,24,24,0
19,FC LORIENT,27,8,3,8,26,26,0
20,FC NANTES,29,9,2,9,22,17,5
21,BORDEAUX,31,8,7,6,27,23,4
22,REIMS,33,8,9,5,25,24,1
23,BORDEAUX,34,9,7,7,29,25,4
24,REIMS,36,9,9,6,29,29,0
25,BORDEAUX,37,10,7,8,32,28,4
26,REIMS,39,10,9,7,32,32,0
27,BORDEAUX,40,11,7,9,34,31,3
28,BORDEAUX,40,11,7,10,35,33,2
29,TOULOUSE FC,42,11,9,9,37,40,-3
30,TOULOUSE FC,43,11,10,9,38,41,-3
31,TOULOUSE FC,44,11,11,9,40,43,-3
32,TOULOUSE FC,44,11,11,10,41,45,-4
33,REIMS,45,11,12,10,41,45,-4
34,REIMS,45,11,12,11,41,46,-5
35,REIMS,45,11,12,12,41,47,-6
36,REIMS,48,12,12,12,42,47,-5
37,FC LORIENT,49,13,10,14,47,49,-2
38,FC LORIENT,49,13,10,15,48,53,-5
