leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FCSM,1,0,1,0,1,1,0
2,FC LORIENT,3,1,0,1,2,2,0
3,BORDEAUX,4,1,1,1,2,3,-1
4,FC LORIENT,6,2,0,2,3,4,-1
5,Evian TG,7,2,1,2,7,8,-1
6,REIMS,9,2,3,1,5,4,1
7,REIMS,10,2,4,1,5,4,1
8,REIMS,11,2,5,1,6,5,1
9,REIMS,12,2,6,1,7,6,1
10,EA GUINGAMP,14,4,2,4,14,11,3
11,FC NANTES,16,5,1,5,13,9,4
12,EA GUINGAMP,17,5,2,5,16,14,2
13,ASSE,18,5,3,5,18,17,1
14,REIMS,19,4,7,3,15,15,0
15,OL,19,5,4,6,20,21,-1
16,REIMS,22,5,7,4,17,19,-2
17,EA GUINGAMP,23,6,5,6,19,17,2
18,SC BASTIA,26,7,5,6,21,24,-3
19,FC NANTES,26,8,2,9,21,17,4
20,TOULOUSE FC,28,7,7,6,21,24,-3
21,SC BASTIA,30,8,6,7,24,27,-3
22,FC LORIENT,31,9,4,9,29,28,1
23,FC LORIENT,32,9,5,9,31,30,1
24,FC LORIENT,32,9,5,10,33,33,0
25,TOULOUSE FC,33,8,9,8,27,32,-5
26,TOULOUSE FC,33,8,9,9,29,36,-7
27,TOULOUSE FC,36,9,9,9,31,36,-5
28,SC BASTIA,37,10,7,11,31,41,-10
29,OGC NICE,37,11,4,14,26,33,-7
30,SC BASTIA,40,11,7,12,33,43,-10
31,SC BASTIA,40,11,7,13,33,46,-13
32,SC BASTIA,41,11,8,13,35,48,-13
33,FC LORIENT,41,11,8,14,40,44,-4
34,SC BASTIA,44,12,8,14,38,51,-13
35,FC NANTES,44,12,8,15,36,39,-3
36,TOULOUSE FC,46,11,13,12,43,50,-7
37,SC BASTIA,48,13,9,15,42,56,-14
38,SC BASTIA,49,13,10,15,42,56,-14
