leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,AS MONACO,0,0,0,1,1,2,-1
2,OM,1,0,1,1,3,5,-2
3,RC LENS,3,1,0,2,1,2,-1
4,AS MONACO,4,1,1,2,4,7,-3
5,TOULOUSE FC,6,2,0,3,5,7,-2
6,REIMS,7,2,1,3,8,11,-3
7,RC LENS,7,2,1,4,7,8,-1
8,RENNES,8,2,2,4,9,13,-4
9,Evian TG,10,3,1,5,11,16,-5
10,FC LORIENT,10,3,1,6,8,12,-4
11,SM CAEN,12,3,3,5,12,12,0
12,SM CAEN,12,3,3,6,14,15,-1
13,SC BASTIA,13,3,4,6,11,17,-6
14,SC BASTIA,14,3,5,6,11,17,-6
15,FC LORIENT,16,5,1,9,14,19,-5
16,OGC NICE,18,5,3,8,18,22,-4
17,Evian TG,19,6,1,10,18,27,-9
18,TOULOUSE FC,20,6,2,10,21,28,-7
19,FC LORIENT,20,6,2,11,21,26,-5
20,TOULOUSE FC,21,6,3,11,22,32,-10
21,SC BASTIA,22,5,7,9,21,26,-5
22,FC LORIENT,23,7,2,13,25,32,-7
23,SM CAEN,24,6,6,11,31,35,-4
24,SC BASTIA,27,6,9,9,24,27,-3
25,SM CAEN,28,7,7,11,35,37,-2
26,REIMS,31,8,7,11,30,42,-12
27,REIMS,32,8,8,11,31,43,-12
28,OGC NICE,34,9,7,12,30,34,-4
29,FC LORIENT,34,10,4,15,33,38,-5
30,REIMS,35,9,8,13,36,50,-14
31,Evian TG,36,11,3,17,34,48,-14
32,Evian TG,36,11,3,18,34,49,-15
33,TOULOUSE FC,38,11,5,17,35,52,-17
34,SM CAEN,38,10,8,16,46,51,-5
35,FC LORIENT,39,11,6,18,39,48,-9
36,OGC NICE,42,11,9,16,39,50,-11
37,SM CAEN,43,11,10,16,51,53,-2
38,REIMS,44,12,8,18,47,66,-19
