leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TROYES,1,0,1,0,1,1,0
2,EA GUINGAMP,3,1,0,1,3,4,-1
3,SM CAEN,3,1,0,2,2,2,0
4,MONTPELLIER,4,1,1,2,3,4,-1
5,EA GUINGAMP,6,2,0,3,6,8,-2
6,MONTPELLIER,7,2,1,3,4,5,-1
7,MONTPELLIER,8,2,2,3,4,5,-1
8,ANGERS SCO,9,1,6,1,12,11,1
9,TROYES,12,3,3,3,9,9,0
10,ANGERS SCO,12,2,6,2,14,12,2
11,ANGERS SCO,13,2,7,2,16,14,2
12,TOULOUSE FC,15,4,3,5,12,17,-5
13,AMIENS SC,15,4,3,6,11,14,-3
14,DIJON FCO,18,5,3,6,20,23,-3
15,DIJON FCO,18,5,3,7,21,25,-4
16,ASSE,20,5,5,6,17,24,-7
17,STRASBOURG,21,5,6,6,22,27,-5
18,EA GUINGAMP,23,6,5,7,19,23,-4
19,SM CAEN,24,7,3,9,12,21,-9
20,SM CAEN,24,7,3,10,12,22,-10
21,STRASBOURG,24,6,6,9,24,35,-11
22,BORDEAUX,26,7,5,10,24,31,-7
23,STRASBOURG,27,7,6,10,28,39,-11
24,DIJON FCO,29,8,5,11,33,46,-13
25,SM CAEN,31,9,4,12,18,28,-10
26,SM CAEN,32,9,5,12,20,30,-10
27,ASSE,34,9,7,11,28,41,-13
28,SM CAEN,35,10,5,13,22,32,-10
29,SM CAEN,35,10,5,14,22,33,-11
30,ANGERS SCO,35,8,11,11,35,40,-5
31,BORDEAUX,37,10,7,14,34,41,-7
32,BORDEAUX,40,11,7,14,36,42,-6
33,DIJON FCO,42,11,9,13,46,61,-15
34,DIJON FCO,42,11,9,14,48,66,-18
35,DIJON FCO,42,11,9,15,49,69,-20
36,DIJON FCO,45,12,9,15,52,70,-18
37,AMIENS SC,45,12,9,16,36,40,-4
38,EA GUINGAMP,47,12,11,15,48,59,-11
