leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,AJ AUXERRE,3,1,0,0,2,1,1
2,TOULOUSE FC,4,1,1,0,6,2,4
3,AJ AUXERRE,7,2,1,0,5,1,4
4,NÎMES,8,2,2,0,6,2,4
5,PARIS FC,10,3,1,1,9,4,5
6,NÎMES,12,3,3,0,8,2,6
7,PARIS FC,13,4,1,2,10,5,5
8,AJ AUXERRE,15,4,3,1,15,5,10
9,AJ AUXERRE,18,5,3,1,16,5,11
10,AC AJACCIO,19,5,4,1,12,6,6
11,HAVRE AC,20,5,5,1,11,5,6
12,HAVRE AC,21,5,6,1,13,7,6
13,HAVRE AC,24,6,6,1,14,7,7
14,AC AJACCIO,25,7,4,3,16,8,8
15,FCSM,28,8,4,3,14,8,6
16,FCSM,28,8,4,4,15,12,3
17,AJ AUXERRE,30,8,6,3,28,20,8
18,PARIS FC,33,10,3,5,24,16,8
19,AJ AUXERRE,33,9,6,4,32,23,9
20,AJ AUXERRE,36,10,6,4,33,23,10
21,PARIS FC,38,11,5,5,28,19,9
22,FCSM,40,11,7,4,24,18,6
23,FCSM,41,11,8,4,25,19,6
24,AC AJACCIO,42,12,6,6,21,13,8
25,FCSM,44,12,8,5,28,21,7
26,AJ AUXERRE,45,12,9,5,38,27,11
27,AJ AUXERRE,48,13,9,5,41,28,13
28,AC AJACCIO,51,15,6,7,25,15,10
29,AC AJACCIO,52,15,7,7,25,15,10
30,AJ AUXERRE,54,15,9,6,47,33,14
31,AJ AUXERRE,55,15,10,6,48,34,14
32,PARIS FC,57,16,9,7,46,31,15
33,PARIS FC,60,17,9,7,47,31,16
34,PARIS FC,63,18,9,7,48,31,17
35,PARIS FC,63,18,9,7,48,31,17
