id,date,hour,leagueMatchNb,idHome,homeTeam,idAway,awayTeam,h_score,a_score,h_possession,h_duelsWon,h_aerialDuelsWon,h_interceptions,h_offPlays,h_corners,h_passes,h_longPasses,h_succeededPasses,h_succeededPassesOppositeSide,h_centers,h_succeededCenters,h_shots,h_targetedShots,h_counteredShots,h_extSurfaceShots,h_intSurfaceShots,h_precisionShots,h_tackles,h_succeededTackles,h_clears,h_concededFaults,h_yellowCards,h_redCards,a_possession,a_duelsWon,a_aerialDuelsWon,a_interceptions,a_offPlays,a_corners,a_passes,a_longPasses,a_succeededPasses,a_succeededPassesOppositeSide,a_centers,a_succeededCenters,a_shots,a_targetedShots,a_counteredShots,a_extSurfaceShots,a_intSurfaceShots,a_precisionShots,a_tackles,a_succeededTackles,a_clears,a_concededFaults,a_yellowCards,a_redCards
69463,20211211,1500,18,12,HAC,6,ACA,0,1,56.2,56.9,46.2,12,0,3,507,94,77.7,67.0,11,45.5,10,4,2,4,6,40.0,14,50.0,13,9,1,0,43.8,43.1,53.8,17,4,4,393,63,73.3,54.5,9,22.2,5,4,1,3,2,80.0,13,46.2,17,17,0,0
69458,20211211,1900,18,17,ASC,19,GF38,4,1,56.9,53.2,70.6,11,4,3,574,74,85.7,75.3,13,30.8,10,7,1,1,9,70.0,8,87.5,13,8,0,0,43.1,46.8,29.4,15,2,1,437,56,81.7,66.7,10,0.0,10,1,4,5,5,10.0,13,69.2,9,9,2,0
69459,20211211,1900,18,11,SCB,3,FCSM,2,2,47.2,54.8,54.5,14,4,7,325,67,65.5,55.7,29,24.1,11,3,3,4,7,27.3,15,80.0,23,15,2,0,52.8,45.2,45.5,8,3,7,370,69,68.6,53.5,24,33.3,14,4,6,6,8,28.6,11,81.8,26,12,1,0
69460,20211211,1900,18,2,SMC,13,EAG,2,0,50.6,52.9,50.0,8,2,5,412,69,83.0,70.8,19,31.6,10,4,1,0,10,40.0,20,55.0,12,14,1,0,49.4,47.1,50.0,14,3,3,407,46,83.8,71.6,17,41.2,13,3,4,6,7,23.1,20,60.0,15,22,3,2
69461,20211211,1900,18,18,DFCO,14,CNFC,2,2,63.7,48.9,54.5,9,1,11,432,64,77.3,60.1,38,18.4,13,7,2,6,7,53.8,14,57.1,12,21,4,0,36.3,51.1,45.5,12,1,2,257,53,65.8,48.6,10,10.0,8,2,2,4,4,25.0,16,50.0,22,22,3,0
69462,20211211,1900,18,10,USLD,4,AJA,0,2,41.3,53.1,41.2,22,6,1,384,58,68.8,56.6,15,20.0,3,1,1,1,2,33.3,16,87.5,21,9,1,0,58.7,46.9,58.8,14,5,2,565,82,78.9,63.1,10,10.0,10,7,1,1,9,70.0,11,63.6,19,14,0,0
69464,20211211,1900,18,8,NO,16,ASNL,2,1,41.1,38.1,27.0,15,2,5,311,69,63.7,48.1,12,25.0,12,5,2,6,6,41.7,19,52.6,15,20,3,0,58.9,61.9,73.0,8,2,2,454,67,72.5,60.1,15,20.0,14,6,3,4,10,42.9,24,70.8,18,17,1,1
69465,20211211,1900,18,5,PAUFC,9,QRM,1,2,58.0,40.0,37.5,14,4,6,503,54,83.5,68.0,24,25.0,20,5,6,12,8,25.0,19,52.6,4,16,2,0,42.0,60.0,62.5,9,4,0,373,60,76.4,67.0,6,0.0,9,6,1,6,3,66.7,23,47.8,28,10,1,0
69467,20211211,1900,18,15,VAFC,1,PFC,1,4,51.7,46.2,53.1,12,0,6,454,44,84.8,69.8,38,10.5,11,5,3,5,6,45.5,14,57.1,8,19,4,0,48.3,53.8,46.9,9,2,4,449,71,82.0,65.4,9,11.1,11,8,1,3,8,72.7,19,42.1,29,11,2,0
69466,20211213,2045,18,7,TFC,20,RAF,1,1,56.7,52.4,55.9,5,2,7,473,54,84.1,69.0,25,16.0,13,1,4,5,8,7.7,16,43.8,7,23,3,0,43.3,47.6,44.1,14,1,0,374,64,78.1,65.1,5,20.0,7,0,6,4,3,0.0,8,37.5,25,13,3,0
69468,20211221,2045,19,6,ACA,19,GF38,1,0,46.3,50.0,48.8,17,5,3,399,68,72.9,60.6,10,40.0,11,4,1,5,6,36.4,11,36.4,10,24,1,0,53.7,50.0,51.2,10,0,1,464,83,75.0,62.3,11,36.4,3,2,0,2,1,66.7,11,90.9,12,25,4,1
69469,20211221,2045,19,4,AJA,12,HAC,2,3,68.2,57.5,75.8,10,5,7,642,64,83.6,74.8,21,42.9,14,7,3,4,10,50.0,22,54.5,6,17,3,1,31.8,42.5,24.2,10,4,4,301,58,66.8,58.0,10,20.0,9,5,1,5,4,55.6,13,38.5,20,12,2,1
69470,20211221,2045,19,13,EAG,10,USLD,2,1,41.6,43.8,46.4,13,3,6,344,55,77.6,67.2,22,27.3,15,5,4,7,8,33.3,13,38.5,8,16,2,0,58.4,56.3,53.6,9,2,1,494,76,78.1,65.4,17,29.4,10,1,4,5,5,10.0,20,80.0,21,15,3,0
69471,20211221,2045,19,16,ASNL,18,DFCO,0,3,55.6,45.6,48.8,11,3,4,353,66,70.5,57.3,26,26.9,12,6,1,3,9,50.0,25,56.0,16,16,1,0,44.4,54.4,51.2,20,1,2,295,65,66.8,54.5,8,50.0,13,7,1,7,6,53.8,26,65.4,21,12,2,0
69472,20211221,2045,19,8,NO,7,TFC,1,2,47.4,59.5,47.6,11,4,1,383,81,70.8,58.5,13,7.7,10,5,2,2,8,50.0,20,60.0,10,13,4,0,52.6,40.5,52.4,10,2,3,430,92,72.3,65.0,9,55.6,11,5,0,3,8,45.5,11,45.5,24,16,3,0
69473,20211221,2045,19,14,CNFC,5,PAUFC,3,0,51.6,45.5,38.9,8,3,3,510,46,86.9,74.9,17,17.6,10,4,1,4,6,40.0,12,66.7,17,10,0,0,48.4,54.5,61.1,9,1,4,471,53,84.5,70.5,25,16.0,6,1,0,4,2,16.7,16,56.3,12,12,3,0
69474,20211221,2045,19,1,PFC,17,ASC,1,0,41.2,47.8,57.7,1,2,3,412,67,74.0,62.3,17,23.5,5,2,1,1,4,40.0,13,38.5,11,14,1,0,58.8,52.2,42.3,18,1,1,602,55,84.1,74.2,11,27.3,12,3,2,3,9,25.0,14,35.7,11,9,1,0
69475,20211221,2045,19,9,QRM,2,SMC,2,2,51.1,58.6,57.9,7,4,4,476,39,86.3,71.9,16,37.5,13,5,5,3,10,38.5,12,50.0,12,7,1,0,48.9,41.4,42.1,3,1,3,457,67,83.6,70.7,13,23.1,10,2,3,3,7,20.0,21,66.7,14,23,1,1
69476,20211221,2045,19,20,RAF,11,SCB,0,0,51.9,47.0,50.0,10,3,2,393,76,69.7,53.4,7,28.6,5,2,1,3,2,40.0,7,57.1,8,13,2,0,48.1,53.0,50.0,12,1,4,357,63,71.1,59.7,12,16.7,9,3,1,6,3,33.3,20,40.0,11,20,3,0
69477,20211221,2045,19,3,FCSM,15,VAFC,1,1,62.3,56.1,48.9,6,5,6,501,58,77.0,65.0,26,19.2,14,6,3,5,9,42.9,23,60.9,15,17,2,0,37.7,43.9,51.1,15,2,8,301,90,62.8,52.3,12,25.0,6,2,2,3,3,33.3,13,61.5,19,18,1,1
69484,20220108,1500,20,12,HAC,3,FCSM,0,1,51.0,50.0,47.8,12,1,9,416,54,80.3,65.3,24,16.7,9,3,1,4,5,33.3,12,75.0,13,9,1,0,49.0,50.0,52.2,18,3,3,416,61,78.6,63.4,8,0.0,6,2,2,5,1,33.3,18,61.1,21,14,2,0
69479,20220108,1900,20,11,SCB,9,QRM,3,0,51.9,58.8,76.2,11,1,4,350,82,69.7,58.1,19,26.3,15,7,3,4,11,46.7,32,40.6,13,13,1,0,48.1,41.2,23.8,19,2,1,325,64,67.1,49.0,11,9.1,4,1,1,2,2,25.0,14,57.1,17,7,1,0
69481,20220108,1900,20,18,DFCO,8,NO,1,2,65.8,49.5,51.9,5,0,10,452,41,82.3,69.6,37,16.2,19,3,7,11,8,15.8,16,37.5,13,12,3,0,34.2,50.5,48.1,8,2,7,241,68,61.8,45.9,13,15.4,8,5,2,2,6,62.5,19,42.1,38,16,1,1
69483,20220108,1900,20,19,GF38,4,AJA,0,1,51.5,60.8,57.1,8,1,3,508,53,80.7,62.9,16,0.0,8,0,3,7,1,0.0,25,80.0,12,5,1,0,48.5,39.2,42.9,7,0,2,479,59,79.7,67.6,11,9.1,11,5,1,5,6,45.5,16,37.5,14,11,3,0
69485,20220108,1900,20,5,PAUFC,20,RAF,4,0,56.0,45.7,37.1,5,3,6,410,59,79.3,64.6,21,28.6,16,5,6,5,11,31.3,14,64.3,9,14,3,0,44.0,54.3,62.9,6,0,4,328,58,76.5,65.9,12,33.3,9,1,1,4,5,11.1,14,42.9,19,13,2,0
69487,20220108,1900,20,15,VAFC,13,EAG,1,1,44.6,41.7,42.5,14,0,4,352,60,73.3,54.5,15,13.3,6,1,2,3,3,16.7,18,44.4,12,17,0,1,55.4,58.3,57.5,18,2,6,436,45,80.7,63.8,19,26.3,12,3,2,4,8,25.0,17,52.9,14,13,3,0
69478,20220119,1900,20,17,ASC,6,ACA,0,1,60.8,52.5,57.8,14,4,6,524,86,81.5,71.9,19,31.6,13,5,4,4,9,38.5,13,61.5,11,17,3,0,39.2,47.5,42.2,11,1,4,339,91,68.4,56.2,10,40.0,8,3,0,2,6,37.5,19,47.4,11,14,2,0
69749,20220119,1900,20,7,TFC,16,ASNL,4,0,64.6,43.2,47.1,13,4,3,607,55,83.4,75.9,13,15.4,13,8,1,2,11,61.5,18,38.9,12,16,2,0,35.4,56.8,52.9,15,2,5,326,65,72.1,59.1,13,7.7,9,3,2,7,2,33.3,23,69.6,14,9,3,1
69480,20220128,1900,20,2,SMC,14,CNFC,0,2,61.1,49.2,56.3,8,0,14,527,65,81.0,66.4,41,19.5,14,2,4,3,11,14.3,17,58.8,5,22,3,1,38.9,50.8,43.8,16,0,0,353,51,76.5,64.9,5,60.0,5,4,0,2,3,80.0,17,58.8,36,13,2,0
69482,20220128,1900,20,10,USLD,1,PFC,1,1,40.1,52.7,56.5,12,2,6,341,33,75.4,61.6,21,33.3,7,2,1,1,6,28.6,15,86.7,17,10,2,0,59.9,47.3,43.5,8,0,1,531,66,85.7,73.8,16,25.0,11,6,2,5,6,54.5,18,72.2,16,17,3,0
69489,20220115,1900,21,13,EAG,19,GF38,0,0,54.2,51.5,55.3,9,4,1,534,51,82.8,68.4,18,22.2,13,3,1,6,7,23.1,9,66.7,4,10,3,0,45.8,48.5,44.7,20,1,5,449,64,78.2,63.4,18,33.3,7,3,1,2,5,42.9,15,66.7,11,15,1,0
69490,20220115,1900,21,16,ASNL,11,SCB,2,1,44.4,43.1,39.1,8,2,10,337,87,67.4,54.3,31,12.9,7,3,1,2,5,42.9,16,50.0,21,18,2,0,55.6,56.9,60.9,10,7,6,435,83,77.2,64.9,24,16.7,8,1,4,2,6,12.5,22,45.5,21,11,1,0
69495,20220115,1900,21,20,RAF,18,DFCO,0,2,63.4,52.3,57.8,8,1,6,421,75,80.3,67.2,32,34.4,17,1,3,6,11,5.9,9,66.7,27,19,2,1,36.6,47.7,42.2,10,2,4,248,63,68.1,53.1,16,18.8,9,5,3,1,8,55.6,17,76.5,25,19,1,0
69496,20220115,1900,21,3,FCSM,2,SMC,3,2,66.4,57.8,66.7,8,1,4,552,59,83.9,76.1,24,37.5,19,7,5,9,10,36.8,20,60.0,6,14,7,0,33.6,42.2,33.3,8,0,1,280,65,67.9,48.8,7,28.6,5,2,1,2,3,40.0,20,45.0,18,14,3,1
69497,20220115,1900,21,7,TFC,5,PAUFC,1,1,67.6,47.2,56.1,10,1,10,641,37,85.0,78.8,29,27.6,25,6,5,13,12,24.0,15,66.7,8,12,3,0,32.4,52.8,43.9,19,4,1,311,67,68.5,56.9,11,27.3,7,3,2,3,4,42.9,25,60.0,26,11,3,0
69493,20220117,2045,21,1,PFC,12,HAC,2,2,50.3,40.7,42.9,13,2,5,453,59,81.9,63.4,19,15.8,7,3,2,1,6,42.9,6,66.7,12,14,1,0,49.7,59.3,57.1,16,3,1,457,51,81.6,73.7,11,27.3,17,7,7,9,8,41.2,15,60.0,10,10,0,0
69494,20220126,1900,21,9,QRM,17,ASC,1,1,39.8,51.4,69.6,10,0,6,336,52,73.8,64.2,25,32.0,12,2,3,8,4,16.7,23,52.2,7,14,3,0,60.2,48.6,30.4,7,2,2,546,56,83.0,71.2,10,0.0,8,4,1,4,4,50.0,24,66.7,19,10,1,0
69488,20220128,1900,21,6,ACA,4,AJA,0,0,36.7,63.7,75.6,6,2,5,287,66,62.4,50.0,13,38.5,10,4,1,3,7,40.0,18,50.0,25,15,1,1,63.3,36.3,24.4,8,2,7,488,91,78.5,61.9,27,3.7,7,0,3,4,3,0.0,13,53.8,14,17,3,0
69491,20220128,1900,21,8,NO,15,VAFC,2,1,48.3,45.1,41.0,17,5,3,376,69,71.5,57.9,18,33.3,14,6,5,4,10,42.9,17,64.7,23,20,1,0,51.7,54.9,59.0,14,2,6,402,64,70.1,55.6,17,11.8,15,4,2,10,5,26.7,17,70.6,15,16,2,0
69492,20220201,1900,21,14,CNFC,10,USLD,2,0,51.9,55.6,44.0,10,1,3,469,65,83.4,68.6,18,11.1,14,5,4,8,6,35.7,17,41.2,24,9,0,0,48.1,44.4,56.0,6,1,6,419,61,78.3,60.7,31,16.1,11,1,2,5,6,9.1,13,53.8,21,15,1,0
69498,20220122,1900,22,17,ASC,13,EAG,3,0,54.2,51.0,46.2,15,3,3,511,66,85.3,77.6,18,27.8,11,4,1,4,7,36.4,22,63.6,10,10,0,0,45.8,49.0,53.8,14,1,5,426,41,83.6,74.4,16,25.0,20,2,8,8,12,10.0,11,45.5,14,13,1,0
69500,20220122,1900,22,11,SCB,7,TFC,0,0,39.2,50.9,48.9,9,4,3,305,89,59.0,45.5,21,19.0,6,2,1,4,2,33.3,8,62.5,20,16,3,1,60.8,49.1,51.1,16,4,8,482,62,76.3,63.1,20,25.0,16,4,2,7,9,25.0,10,70.0,17,24,3,1
69502,20220122,1900,22,18,DFCO,9,QRM,1,0,53.1,47.4,51.3,13,0,4,440,64,76.1,63.4,19,42.1,17,5,5,4,13,29.4,24,75.0,5,12,2,0,46.9,52.6,48.7,13,0,3,389,62,71.5,53.5,12,33.3,7,1,2,2,5,14.3,22,45.5,16,9,1,0
69503,20220122,1900,22,10,USLD,3,FCSM,0,0,35.5,52.4,51.9,16,1,2,312,81,61.2,49.5,11,18.2,4,0,2,2,2,0.0,14,64.3,25,20,5,0,64.5,47.6,48.1,5,1,3,568,90,80.1,65.8,20,20.0,14,3,2,5,9,21.4,11,72.7,14,15,1,0
69505,20220122,1900,22,12,HAC,20,RAF,0,0,66.2,43.3,48.4,15,1,4,566,49,87.6,77.0,28,17.9,14,3,3,6,8,21.4,8,50.0,5,20,4,0,33.8,56.7,51.6,13,0,1,302,76,64.9,47.1,4,0.0,3,1,1,2,1,33.3,18,66.7,24,10,3,0
69501,20220124,2045,22,2,SMC,6,ACA,2,0,43.9,49.5,51.2,11,4,2,435,85,77.5,54.7,15,0.0,5,4,1,2,3,80.0,16,62.5,17,13,2,0,56.1,50.5,48.8,13,1,6,552,64,81.9,69.8,21,19.0,7,1,1,2,5,14.3,16,56.3,12,9,0,0
69499,20220201,1900,22,4,AJA,1,PFC,1,2,62.8,58.4,59.5,14,1,6,606,66,84.3,72.5,20,40.0,18,5,5,6,12,27.8,7,57.1,16,5,1,0,37.2,41.6,40.5,15,4,2,360,53,76.4,63.3,9,22.2,10,4,1,2,8,40.0,6,50.0,23,8,2,0
69506,20220201,1900,22,5,PAUFC,8,NO,0,3,56.9,54.0,66.7,7,0,5,440,39,85.0,74.9,27,22.2,21,6,5,9,12,28.6,14,71.4,14,19,1,0,43.1,46.0,33.3,12,0,3,344,58,77.3,59.3,13,23.1,15,8,6,7,8,53.3,21,66.7,17,16,2,0
69507,20220201,1900,22,15,VAFC,16,ASNL,6,1,52.0,56.3,79.3,10,2,2,410,66,82.2,70.7,7,28.6,17,9,3,4,13,52.9,14,42.9,13,17,2,0,48.0,43.7,20.7,5,1,3,372,57,73.4,52.9,10,20.0,7,2,0,3,4,28.6,19,47.4,4,21,3,1
69504,20220215,1900,22,19,GF38,14,CNFC,1,0,43.1,45.4,34.8,10,1,9,336,66,71.1,45.4,18,22.2,9,3,3,3,6,33.3,24,58.3,19,14,4,0,56.9,54.6,65.2,6,0,5,438,60,79.0,69.7,29,31.0,15,2,6,8,7,13.3,15,53.3,13,9,1,0
69517,20220205,1500,23,7,TFC,18,DFCO,4,1,62.7,55.7,56.4,6,1,4,560,62,83.0,70.5,8,37.5,15,5,5,4,11,33.3,18,50.0,18,12,1,0,37.3,44.3,43.6,15,0,5,322,57,73.6,62.8,17,23.5,12,4,2,5,7,33.3,15,73.3,8,17,2,0
69508,20220205,1900,23,11,SCB,5,PAUFC,1,1,57.6,55.1,58.1,10,1,7,448,76,79.9,66.2,27,22.2,17,8,3,7,10,47.1,21,47.6,23,16,3,0,42.4,44.9,41.9,12,2,3,335,67,67.5,55.4,16,12.5,7,1,1,1,6,14.3,14,57.1,19,12,1,0
69509,20220205,1900,23,13,EAG,4,AJA,1,1,42.0,57.8,40.7,12,7,6,431,62,81.9,67.2,17,17.6,12,4,4,6,6,33.3,15,40.0,6,9,1,0,58.0,42.2,59.3,7,1,3,615,84,85.9,71.4,6,16.7,8,3,2,2,6,37.5,9,33.3,15,14,1,0
69510,20220205,1900,23,16,ASNL,2,SMC,1,1,49.1,46.3,41.4,17,1,10,475,49,85.7,71.2,32,21.9,14,5,4,3,11,35.7,10,60.0,14,10,1,0,50.9,53.7,58.6,9,1,9,500,64,82.0,68.5,17,29.4,10,5,3,3,7,50.0,14,42.9,18,16,2,0
69511,20220205,1900,23,8,NO,10,USLD,0,1,44.0,46.8,37.9,8,2,6,309,52,75.4,65.3,20,30.0,11,3,2,6,5,27.3,17,41.2,26,18,4,1,56.0,53.2,62.1,12,0,7,390,60,79.7,63.7,27,14.8,8,1,3,4,4,12.5,17,58.8,22,22,4,0
69512,20220205,1900,23,14,CNFC,12,HAC,0,0,44.2,48.0,42.9,12,3,4,500,29,87.4,72.4,14,0.0,7,2,3,3,4,28.6,16,75.0,15,8,0,0,55.8,52.0,57.1,10,0,5,624,32,91.3,83.0,23,34.8,13,3,4,5,8,23.1,17,64.7,9,8,1,0
69514,20220205,1900,23,9,QRM,19,GF38,1,0,43.4,40.4,48.4,12,3,3,355,55,73.5,62.7,13,15.4,7,2,2,4,3,28.6,11,63.6,16,18,2,0,56.6,59.6,51.6,12,0,5,465,71,80.4,67.4,15,20.0,12,4,0,7,5,33.3,29,55.2,8,14,4,0
69515,20220205,1900,23,20,RAF,15,VAFC,0,0,39.8,44.4,42.6,11,0,1,306,76,72.2,64.0,13,53.8,15,5,1,8,7,33.3,10,50.0,24,16,2,0,60.2,55.6,57.4,3,1,7,454,62,79.3,58.3,30,16.7,12,1,5,8,4,8.3,16,50.0,7,13,0,0
69516,20220205,1900,23,3,FCSM,17,ASC,1,1,59.6,49.4,20.0,9,2,10,565,65,85.0,69.7,36,11.1,13,6,2,5,8,46.2,19,47.4,10,13,0,0,40.4,50.6,80.0,17,1,1,396,40,78.8,72.0,6,16.7,8,4,2,4,4,50.0,5,80.0,30,13,3,1
69513,20220207,2045,23,1,PFC,6,ACA,2,0,49.4,60.4,70.6,13,4,3,470,69,80.4,66.8,12,25.0,8,2,2,2,6,25.0,12,66.7,22,8,1,0,50.6,39.6,29.4,13,1,7,470,45,81.1,65.3,26,19.2,9,4,2,4,5,44.4,8,62.5,8,17,2,0
69527,20220212,1500,24,15,VAFC,7,TFC,1,3,35.8,41.7,32.4,13,1,4,350,58,69.1,55.1,11,9.1,7,3,2,5,2,42.9,20,60.0,12,6,3,0,64.2,58.3,67.6,8,1,4,633,86,82.9,77.1,18,27.8,17,5,4,3,14,29.4,23,47.8,10,5,0,0
69518,20220212,1900,24,6,ACA,13,EAG,0,1,45.9,52.3,50.0,9,1,0,355,61,75.5,62.7,18,16.7,4,1,0,4,0,25.0,14,85.7,13,12,1,1,54.1,47.7,50.0,9,3,6,426,62,81.5,68.9,15,40.0,10,4,2,4,6,40.0,12,41.7,21,21,4,1
69519,20220212,1900,24,17,ASC,14,CNFC,3,1,49.1,57.3,55.9,12,1,2,476,75,81.7,67.0,9,0.0,8,5,2,3,5,62.5,26,46.2,19,14,2,0,50.9,42.7,44.1,10,2,3,487,39,81.5,71.7,20,30.0,15,5,4,6,9,33.3,13,61.5,8,12,0,0
69520,20220212,1900,24,4,AJA,16,ASNL,1,1,69.5,48.7,46.7,3,0,6,570,72,81.2,69.3,38,23.7,15,3,4,5,10,20.0,16,62.5,13,17,3,0,30.5,51.3,53.3,9,3,5,255,64,60.4,47.0,12,25.0,9,4,4,3,6,44.4,14,35.7,32,8,1,0
69521,20220212,1900,24,2,SMC,8,NO,4,0,56.7,42.3,60.0,13,0,8,569,51,88.9,80.6,23,30.4,18,9,3,3,15,50.0,15,53.3,14,12,1,0,43.3,57.7,40.0,9,1,2,439,58,83.6,67.0,12,0.0,6,2,1,4,2,33.3,16,50.0,21,6,1,1
69522,20220212,1900,24,18,DFCO,5,PAUFC,0,1,61.7,57.5,65.1,11,2,7,507,41,81.5,67.9,46,30.4,17,4,4,10,7,23.5,13,76.9,4,10,2,0,38.3,42.5,34.9,11,1,1,335,63,75.2,65.4,7,28.6,12,3,4,4,8,25.0,15,53.3,30,15,6,0
69523,20220212,1900,24,10,USLD,20,RAF,2,0,41.5,45.1,31.0,13,1,2,317,63,69.1,65.5,8,50.0,5,2,1,0,5,40.0,21,52.4,13,15,1,0,58.5,54.9,69.0,7,4,3,429,61,76.7,63.4,23,30.4,11,4,3,5,6,36.4,24,41.7,8,13,2,0
69524,20220212,1900,24,19,GF38,3,FCSM,1,3,50.0,52.9,46.7,10,0,5,400,53,78.8,62.7,13,15.4,15,4,4,8,7,26.7,20,55.0,19,14,3,0,50.0,47.1,53.3,5,3,8,394,48,80.7,67.5,21,19.0,13,5,3,4,9,38.5,14,57.1,9,11,2,1
69526,20220212,1900,24,1,PFC,9,QRM,3,0,54.0,46.8,52.4,10,0,4,487,51,83.4,64.3,17,17.6,9,5,2,1,8,55.6,17,52.9,13,18,2,0,46.0,53.2,47.6,16,3,7,413,46,79.7,60.8,19,15.8,8,3,2,4,4,37.5,16,68.8,16,14,0,0
69525,20220214,2045,24,12,HAC,11,SCB,2,4,59.2,47.2,33.3,14,0,7,500,58,82.8,69.5,28,3.6,13,4,2,8,5,30.8,12,58.3,7,12,1,0,40.8,52.8,66.7,18,1,3,356,63,73.6,64.8,10,30.0,11,7,1,4,7,63.6,18,55.6,18,19,3,0
69536,20220219,1500,25,3,FCSM,6,ACA,0,1,63.7,56.3,50.0,7,1,13,448,82,73.7,53.5,40,15.0,11,5,2,6,5,45.5,21,52.4,11,14,3,0,36.3,43.8,50.0,17,1,5,267,68,62.5,48.5,11,0.0,7,3,1,3,4,42.9,12,66.7,27,13,2,1
69528,20220219,1900,25,11,SCB,18,DFCO,0,0,67.5,47.4,54.8,7,2,8,491,59,79.8,65.6,27,14.8,8,1,3,4,4,12.5,14,71.4,17,18,2,0,32.5,52.6,45.2,12,3,4,233,66,63.9,50.7,17,47.1,10,2,2,3,7,20.0,22,54.5,27,19,0,0
69529,20220219,1900,25,13,EAG,1,PFC,1,1,53.3,56.0,71.0,16,3,3,527,55,85.0,72.5,27,37.0,9,2,1,1,8,22.2,6,33.3,8,9,2,0,46.7,44.0,29.0,13,1,0,472,71,81.4,64.6,12,25.0,11,2,2,5,6,18.2,11,36.4,16,7,1,0
69530,20220219,1900,25,16,ASNL,10,USLD,2,0,44.5,54.9,58.1,11,4,4,364,50,76.9,64.6,19,5.3,14,9,2,7,7,64.3,26,65.4,14,13,1,0,55.5,45.1,41.9,6,1,4,456,49,84.0,70.4,20,35.0,10,1,2,4,6,10.0,19,52.6,16,14,3,0
69531,20220219,1900,25,8,NO,19,GF38,3,1,60.1,47.4,50.0,9,0,7,540,62,85.0,74.5,33,33.3,20,11,4,2,18,55.0,12,75.0,7,16,3,0,39.9,52.6,50.0,10,1,3,372,72,76.3,57.3,8,12.5,7,2,1,5,2,28.6,11,45.5,25,8,0,1
69532,20220219,1900,25,14,CNFC,4,AJA,0,1,44.1,51.5,53.3,7,3,2,454,61,83.3,63.1,16,25.0,15,4,2,7,8,26.7,12,41.7,12,9,1,0,55.9,48.5,46.7,7,2,4,588,74,85.4,65.9,11,9.1,11,3,2,5,6,27.3,22,45.5,16,14,2,0
69533,20220219,1900,25,5,PAUFC,2,SMC,1,0,40.6,47.8,50.0,13,2,4,359,75,74.1,60.1,14,14.3,8,3,1,4,4,37.5,8,62.5,33,11,1,0,59.4,52.2,50.0,10,3,8,508,58,83.3,68.4,30,23.3,18,3,5,6,12,16.7,13,61.5,7,22,4,0
69534,20220219,1900,25,9,QRM,15,VAFC,1,1,56.1,44.8,56.3,8,4,6,327,64,63.6,49.2,15,6.7,4,2,2,1,3,50.0,18,44.4,26,24,2,0,43.9,55.2,43.8,10,6,8,241,62,57.3,50.0,29,24.1,15,7,3,5,10,46.7,34,52.9,20,15,4,0
69535,20220219,1900,25,20,RAF,17,ASC,1,1,34.3,45.7,48.3,15,2,2,277,68,66.1,56.3,20,20.0,9,4,1,4,5,44.4,10,60.0,28,15,1,0,65.7,54.3,51.7,11,0,4,562,72,82.4,67.5,16,6.3,11,5,4,3,8,45.5,15,80.0,23,17,5,0
69537,20220221,2045,25,7,TFC,12,HAC,4,0,56.2,58.7,64.7,11,8,2,517,56,82.6,73.9,16,31.3,11,6,0,1,10,54.5,19,84.2,10,8,2,0,43.8,41.3,35.3,12,1,4,403,42,80.1,66.2,11,9.1,6,1,1,4,2,16.7,12,58.3,7,5,2,0
69546,20220226,1500,26,1,PFC,3,FCSM,3,1,55.7,54.5,58.3,6,2,7,451,72,76.7,60.8,18,16.7,9,4,4,6,3,44.4,15,73.3,14,10,1,0,44.3,45.5,41.7,4,4,6,358,64,70.7,54.2,15,33.3,7,5,1,1,6,71.4,18,83.3,16,15,1,0
69538,20220226,1900,26,6,ACA,20,RAF,2,1,50.9,47.8,51.6,3,0,8,392,66,74.5,57.4,27,25.9,8,5,1,3,5,62.5,9,33.3,13,17,2,0,49.1,52.2,48.4,2,0,3,381,83,72.2,56.7,20,25.0,8,2,3,2,6,25.0,13,69.2,15,16,3,0
69539,20220226,1900,26,17,ASC,8,NO,3,0,46.8,48.1,52.2,17,2,2,418,67,84.2,76.5,11,72.7,11,4,1,4,7,36.4,19,63.2,24,21,2,0,53.2,51.9,47.8,7,1,10,461,45,81.3,70.6,25,24.0,13,4,3,6,7,30.8,11,54.5,7,13,2,0
69540,20220226,1900,26,4,AJA,9,QRM,1,0,58.8,49.5,32.1,20,4,3,577,71,86.3,69.7,15,20.0,12,4,2,8,4,33.3,21,57.1,15,13,1,0,41.2,50.5,67.9,12,3,3,396,48,79.0,63.1,14,35.7,9,2,3,2,7,22.2,8,50.0,11,11,1,0
69541,20220226,1900,26,2,SMC,11,SCB,2,1,47.2,54.5,45.5,10,1,4,404,48,79.0,59.5,12,8.3,12,2,3,6,6,16.7,24,70.8,13,14,1,0,52.8,45.5,54.5,12,3,3,459,60,78.6,65.9,10,10.0,11,3,4,6,5,27.3,16,31.3,8,16,4,0
69542,20220226,1900,26,10,USLD,18,DFCO,2,1,48.1,49.2,47.2,14,2,3,362,53,72.4,58.9,8,25.0,6,3,1,5,1,50.0,16,68.8,21,22,1,0,51.9,50.8,52.8,19,2,6,374,70,73.8,58.6,21,33.3,16,4,0,6,10,25.0,18,77.8,7,19,2,0
