leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,1,0,1,0,1,1,0
2,OL,2,0,2,0,2,2,0
3,SRFC,4,1,1,1,2,2,0
4,PSG,5,1,2,1,3,5,-2
5,PSG,7,2,1,2,4,4,0
6,PSG,8,2,2,2,5,5,0
7,PSG,8,2,2,3,7,8,-1
8,PSG,9,2,3,3,14,16,-2
9,PSG,11,2,5,2,10,13,-3
10,PSG,12,3,3,4,10,10,0
11,PSG,15,4,3,4,11,15,-4
12,PSG,16,4,4,4,11,10,1
13,PSG,17,4,5,4,14,16,-2
14,PSG,18,5,3,6,15,14,1
15,PSG,20,6,2,7,20,22,-2
16,PSG,21,5,6,5,21,19,2
17,PSG,24,7,3,7,20,23,-3
18,PSG,24,6,6,6,22,19,3
19,PSG,26,7,5,7,29,18,11
20,PSG,27,8,3,9,23,25,-2
21,PSG,29,8,5,8,30,29,1
22,PSG,30,8,6,8,24,29,-5
23,PSG,31,8,7,8,31,25,6
24,PSG,33,10,3,11,25,27,-2
25,PSG,34,10,4,11,25,27,-2
26,PSG,35,9,8,9,38,32,6
27,PSG,36,9,9,9,39,33,6
28,PSG,37,9,10,9,40,34,6
