leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,0,0,0,1,0,1,-1
2,OL,1,0,1,1,2,4,-2
3,SRFC,3,1,0,2,3,4,-1
4,PSG,4,1,1,2,3,6,-3
5,PSG,4,1,1,3,5,8,-3
6,PSG,6,1,3,2,5,7,-2
7,PSG,7,2,1,4,6,10,-4
8,PSG,8,2,2,4,9,13,-4
9,PSG,9,2,3,4,15,19,-4
10,PSG,11,3,2,5,9,14,-5
11,PSG,12,3,3,5,7,12,-5
12,PSG,12,3,3,6,7,13,-6
13,PSG,15,4,3,6,11,14,-3
14,PSG,16,4,4,6,17,24,-7
15,PSG,16,4,4,7,19,28,-9
16,PSG,17,4,5,7,20,29,-9
17,PSG,17,4,5,8,20,32,-12
18,PSG,18,4,6,8,21,33,-12
19,PSG,18,4,6,9,14,22,-8
20,PSG,21,5,6,9,15,22,-7
21,PSG,23,5,8,8,19,28,-9
22,PSG,26,6,8,8,22,29,-7
23,PSG,27,6,9,8,23,30,-7
24,PSG,27,6,9,9,24,32,-8
25,PSG,28,8,4,13,27,41,-14
26,PSG,28,6,10,10,24,34,-10
27,PSG,29,8,5,14,28,44,-16
28,PSG,30,7,9,12,27,37,-10
