leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,AS MONACO,0,0,0,1,0,3,-3
2,AS MONACO,0,0,0,2,0,6,-6
3,DIJON FCO,0,0,0,3,1,5,-4
4,DIJON FCO,0,0,0,4,1,7,-6
5,DIJON FCO,1,0,1,4,1,7,-6
6,DIJON FCO,1,0,1,5,2,9,-7
7,DIJON FCO,2,0,2,5,2,9,-7
8,DIJON FCO,5,1,2,5,4,10,-6
9,FC METZ,8,2,2,5,8,14,-6
10,STRASBOURG,9,2,3,5,6,12,-6
11,DIJON FCO,9,2,3,6,5,12,-7
12,NÎMES,11,2,5,5,10,13,-3
13,NÎMES,11,2,5,6,11,17,-6
14,NÎMES,11,2,5,7,11,18,-7
15,TOULOUSE FC,12,3,3,9,16,29,-13
16,TOULOUSE FC,12,3,3,10,17,31,-14
17,NÎMES,12,2,6,9,12,29,-17
18,NÎMES,12,2,6,10,12,30,-18
19,TOULOUSE FC,12,3,3,13,19,39,-20
20,TOULOUSE FC,12,3,3,14,21,44,-23
21,TOULOUSE FC,12,3,3,15,21,47,-26
22,TOULOUSE FC,13,3,4,15,21,47,-26
23,TOULOUSE FC,13,3,4,16,21,48,-27
24,TOULOUSE FC,13,3,4,17,21,49,-28
25,TOULOUSE FC,13,3,4,18,21,51,-30
26,TOULOUSE FC,13,3,4,19,21,54,-33
27,TOULOUSE FC,13,3,4,20,21,56,-35
28,TOULOUSE FC,13,3,4,21,22,58,-36
