leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,3,1,0,0,1,0,1
2,OL,4,1,1,0,4,3,1
3,EAG,6,2,0,1,5,3,2
4,ASM,8,2,2,0,7,4,3
5,ASM,9,3,0,2,8,8,0
6,OGCN,11,3,2,1,9,5,4
7,OGCN,13,4,1,2,11,8,3
8,OGCN,13,4,1,3,15,9,6
9,OGCN,14,4,2,3,10,8,2
10,OGCN,17,5,2,3,13,9,4
11,OGCN,20,6,2,3,13,12,1
12,OGCN,20,6,2,4,13,16,-3
13,OGCN,22,6,4,3,18,13,5
14,OGCN,23,6,5,3,19,14,5
15,OGCN,24,6,6,3,20,17,3
16,OGCN,27,8,3,5,18,19,-1
17,OGCN,27,8,3,6,18,20,-2
18,OGCN,29,8,5,5,23,17,6
19,OGCN,30,8,6,5,25,19,6
20,ASM,30,8,6,6,26,22,4
21,ASM,31,8,7,6,27,23,4
22,ASM,33,8,9,5,24,18,6
23,ASM,36,9,9,5,26,18,8
24,ASM,36,9,9,6,26,19,7
25,ASM,39,10,9,6,30,19,11
26,ASM,39,10,9,7,31,21,10
27,ASM,42,11,9,7,35,33,2
28,ASM,43,11,10,7,36,34,2
29,ASM,45,13,6,10,43,37,6
30,ASM,46,13,7,10,43,37,6
31,ASM,47,13,8,10,44,38,6
32,ASM,49,13,10,9,46,39,7
33,ASM,52,14,10,9,47,39,8
34,ASM,54,17,3,13,66,41,25
35,ASM,56,15,11,9,49,39,10
36,ASM,58,16,10,10,55,40,15
37,ASM,59,16,11,10,56,41,15
38,ASM,62,17,11,10,57,41,16
