leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OGCN,0,0,0,1,0,1,-1
2,SDR,0,0,0,2,1,3,-2
3,TEGG,1,0,1,2,3,5,-2
4,SRFC,3,1,0,3,4,7,-3
5,ASNL,4,1,1,3,2,6,-4
6,TEGG,4,1,1,4,6,8,-2
7,FCSM,6,2,0,5,7,12,-5
8,TEGG,8,2,2,4,10,11,-1
9,TEGG,8,2,2,5,10,15,-5
10,OGCN,9,1,6,3,13,16,-3
11,FCSM,10,3,1,7,11,18,-7
12,TEGG,11,3,2,7,13,20,-7
13,SCB,14,4,2,7,19,32,-13
14,TEGG,15,4,3,7,16,22,-6
15,TEGG,16,4,4,7,17,23,-6
16,ACA,16,4,6,6,15,22,-7
17,SDR,17,4,5,8,13,17,-4
18,SDR,18,4,6,8,14,18,-4
19,TEGG,19,5,4,10,22,32,-10
20,FCSM,19,5,4,11,20,30,-10
21,TEGG,20,5,5,11,22,34,-12
22,TEGG,21,5,6,11,23,35,-12
23,FCSM,22,6,4,13,22,34,-12
24,TEGG,23,5,8,11,24,36,-12
25,SDR,24,5,9,11,22,29,-7
26,SDR,24,5,9,12,22,31,-9
27,FCSM,27,7,6,14,28,40,-12
28,SDR,27,6,9,13,25,35,-10
29,SB29,29,8,5,16,28,42,-14
30,FCSM,31,8,7,15,32,47,-15
31,TEGG,31,7,10,14,34,44,-10
32,FCSM,32,8,8,16,32,50,-18
33,ASNL,34,8,10,15,33,49,-16
34,TEGG,34,8,10,16,39,50,-11
35,ASNL,35,8,11,16,33,52,-19
36,TEGG,37,9,10,17,43,51,-8
37,FCSM,40,10,10,17,41,57,-16
38,ACA,40,9,15,14,39,51,-12
