leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TOULOUSE FC,1,0,1,0,1,1,0
2,PARIS SG,2,0,2,0,2,2,0
3,RENNES,3,1,0,2,3,4,-1
4,AC AJACCIO,5,2,1,1,3,3,0
5,SC BASTIA,6,2,0,3,7,12,-5
6,LOSC,7,1,4,1,8,8,0
7,OGC NICE,8,1,5,1,10,9,1
8,BREST,10,3,1,4,8,13,-5
9,SC BASTIA,11,3,2,4,12,20,-8
10,RENNES,13,4,1,5,12,14,-2
11,SC BASTIA,14,4,2,5,17,26,-9
12,AC AJACCIO,14,4,4,4,14,17,-3
13,BREST,16,5,1,7,14,18,-4
14,MONTPELLIER,17,4,5,5,19,18,1
15,SC BASTIA,18,5,3,7,21,33,-12
16,MONTPELLIER,20,5,5,6,22,19,3
17,TOULOUSE FC,23,6,5,6,23,19,4
18,TOULOUSE FC,23,6,5,7,23,20,3
19,TOULOUSE FC,26,7,5,7,25,20,5
20,TOULOUSE FC,27,7,6,7,27,22,5
21,MONTPELLIER,29,8,5,8,33,27,6
22,VAFC,30,8,6,8,32,32,0
23,VAFC,30,8,6,9,32,34,-2
24,TOULOUSE FC,31,8,7,9,30,30,0
25,TOULOUSE FC,32,8,8,9,32,32,0
26,TOULOUSE FC,33,8,9,9,32,32,0
27,TOULOUSE FC,34,8,10,9,32,32,0
28,VAFC,35,9,8,11,36,40,-4
29,VAFC,36,9,9,11,37,41,-4
30,VAFC,36,9,9,12,40,45,-5
31,SC BASTIA,39,11,6,14,42,56,-14
32,SC BASTIA,39,11,6,15,43,60,-17
33,VAFC,40,10,10,13,42,48,-6
34,VAFC,41,10,11,13,42,48,-6
35,VAFC,42,10,12,13,43,49,-6
36,RENNES,45,13,6,17,47,56,-9
37,SC BASTIA,46,13,7,17,50,66,-16
38,SC BASTIA,47,13,8,17,50,66,-16
