leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TFC,0,0,0,1,0,1,-1
2,CF63,2,0,2,0,1,1,0
3,ACA,3,1,0,2,1,2,-1
4,LBC,4,1,1,2,2,3,-1
5,TFC,5,1,2,2,7,8,-1
6,EAG,7,2,1,3,5,7,-2
7,ASNL,8,2,2,3,7,7,0
8,USLD,10,3,1,4,6,7,-1
9,EAG,11,3,2,4,7,8,-1
10,ASNL,11,3,2,5,10,11,-1
11,ASC,12,3,3,5,7,8,-1
12,ASC,12,3,3,6,8,10,-2
13,EAG,14,3,5,5,11,13,-2
14,EAG,15,3,6,5,13,15,-2
15,EAG,16,3,7,5,14,16,-2
16,ACA,17,4,5,7,11,21,-10
17,ACA,18,4,6,7,11,21,-10
18,USLD,20,6,2,10,15,21,-6
19,USLD,21,6,3,10,15,21,-6
20,EAG,21,4,9,7,21,26,-5
21,USLD,24,7,3,11,18,27,-9
22,USLD,24,7,3,12,18,28,-10
23,USLD,25,7,4,12,18,28,-10
24,RAF,27,5,12,7,23,30,-7
25,ASNL,28,6,10,9,31,35,-4
26,RAF,30,6,12,8,25,32,-7
27,ACA,32,8,8,11,22,33,-11
28,CNFC,34,8,10,10,31,42,-11
29,SMC,34,8,10,11,27,36,-9
30,SMC,35,8,11,11,29,38,-9
31,CNFC,38,9,11,11,32,44,-12
32,CNFC,38,9,11,12,32,48,-16
33,CNFC,38,9,11,13,32,51,-19
34,PAUFC,39,10,9,15,36,43,-7
35,PAUFC,40,10,10,15,38,45,-7
36,PAUFC,41,10,11,15,38,45,-7
37,RAF,43,8,19,10,38,43,-5
38,PAUFC,44,11,11,16,42,49,-7
