leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,AJ AUXERRE,0,0,0,1,1,3,-2
2,AJ AUXERRE,1,0,1,1,3,5,-2
3,AC AJACCIO,2,0,2,1,2,4,-2
4,OGC NICE,2,0,2,2,2,5,-3
5,OM,3,0,3,2,6,8,-2
6,AC AJACCIO,5,1,2,3,6,12,-6
7,OGC NICE,5,1,2,4,6,8,-2
8,OGC NICE,6,1,3,4,7,9,-2
9,BREST,7,0,7,2,7,9,-2
10,Evian TG,8,1,5,4,10,15,-5
11,Evian TG,9,1,6,4,11,16,-5
12,DIJON FCO,11,3,2,7,13,25,-12
13,OGC NICE,11,2,5,6,12,14,-2
14,DIJON FCO,14,4,2,8,15,28,-13
15,VAFC,14,3,5,7,15,17,-2
16,VAFC,14,3,5,8,16,19,-3
17,VAFC,17,4,5,8,17,19,-2
18,DIJON FCO,18,5,3,10,18,33,-15
19,OGC NICE,18,4,6,9,21,23,-2
20,NANCY,19,4,7,9,19,28,-9
21,SM CAEN,20,5,5,11,24,32,-8
22,DIJON FCO,22,6,4,12,25,41,-16
23,AC AJACCIO,22,5,7,11,25,42,-17
24,AC AJACCIO,23,5,8,11,25,42,-17
25,OGC NICE,23,5,8,12,23,29,-6
26,NANCY,26,6,8,12,24,35,-11
27,NANCY,27,6,9,12,25,36,-11
28,SM CAEN,29,7,8,13,32,42,-10
29,SM CAEN,29,7,8,14,32,44,-12
30,BREST,30,5,15,10,24,29,-5
31,AC AJACCIO,33,7,12,12,32,50,-18
32,BREST,33,6,15,11,28,32,-4
33,AC AJACCIO,34,7,13,13,33,54,-21
34,AC AJACCIO,34,7,13,14,34,57,-23
35,AJ AUXERRE,34,7,13,15,43,48,-5
36,FCSM,36,9,9,18,36,59,-23
37,SM CAEN,38,9,11,17,38,56,-18
38,FC LORIENT,39,9,12,17,35,49,-14
