leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,BREST,1,0,1,0,2,2,0
2,BREST,2,0,2,0,2,2,0
3,LOSC,4,1,1,1,3,3,0
4,SM CAEN,6,2,0,2,6,6,0
5,AJ AUXERRE,6,1,3,1,8,7,1
6,Evian TG,7,1,4,1,6,6,0
7,DIJON FCO,9,3,0,4,6,13,-7
8,DIJON FCO,10,3,1,4,7,14,-7
9,FCSM,12,3,3,3,16,19,-3
10,AJ AUXERRE,12,2,6,2,16,14,2
11,FCSM,13,3,4,4,17,23,-6
12,SM CAEN,15,4,3,5,17,19,-2
13,ASSE,17,4,5,4,12,16,-4
14,OM,18,4,6,4,17,15,2
15,SM CAEN,19,5,4,6,22,23,-1
16,SM CAEN,19,5,4,7,23,25,-2
17,BORDEAUX,20,4,8,5,19,21,-2
18,FC LORIENT,23,6,5,7,18,21,-3
19,BORDEAUX,23,5,8,6,20,22,-2
20,FC LORIENT,25,6,7,7,20,23,-3
21,FC LORIENT,26,6,8,7,21,24,-3
22,FC LORIENT,26,6,8,8,23,28,-5
23,FC LORIENT,27,6,9,8,24,29,-5
24,VAFC,27,7,6,11,24,27,-3
25,VAFC,30,8,6,11,26,27,-1
26,Evian TG,33,8,9,9,37,37,0
27,Evian TG,33,8,9,10,39,40,-1
28,Evian TG,36,9,9,10,41,40,1
29,Evian TG,36,9,9,11,41,43,-2
30,Evian TG,39,10,9,11,42,43,-1
31,Evian TG,39,10,9,12,43,46,-3
32,OM,41,10,11,11,39,36,3
33,OM,41,10,11,12,40,38,2
34,NANCY,42,10,12,12,34,40,-6
35,OM,44,11,11,13,42,40,2
36,OM,45,11,12,13,42,40,2
37,OM,48,12,12,13,45,40,5
38,OM,48,12,12,14,45,41,4
